startup_id,startup_name,short_description,detailed_description,sector,sub_sectors,primary_technologies,secondary_technologies,years_of_operation,years_of_relevant_experience,team_size,team_capabilities,founder_experience_years,technical_team_percentage,annual_revenue,gross_margin_percentage,funding_stage,funding_amount,startup_stage,certifications,previous_government_projects,previous_enterprise_projects,successful_deployments,prototype_readiness,production_readiness,scalability_level,geographic_presence,headquarters_city,operating_states,preferred_deployment_locations,estimated_deployment_time_months,compliance_capability,support_capability,eligibility_status,capability_profile
d696dc1e-4602-49a3-9ceb-1704b8e2df30,Nagarajan PLC,"Waste Management startup focusing on Computer Vision, Sensors","We provide end-to-end waste management services powered by Computer Vision, Sensors and a strong team of experts.",Waste Management,[],"['Computer Vision', 'Sensors']",[],13,8,137,Specialized,13,64,3200000,56,Seed,3000000,MVP,"['ISO 27001', 'CMMI']",4,9,4,True,True,Medium,Regional,Kochi,"['UP', 'Maharashtra', 'Kerala', 'Tamil Nadu']",New Delhi,9,Basic,8x5,Complete,strong_tech_geo_mismatch
b81edde3-8468-486d-a0c4-5e0431d82284,"Rajan, Sodhi and Ray",Renewable Energy startup focusing on Smart Grids,An innovative startup leveraging Smart Grids to revolutionize renewable energy operations.,Renewable Energy,[],['Smart Grids'],[],9,9,185,Specialized,16,74,40900000,78,Series C,5000000,Early Revenue,['ISO 27001'],5,5,7,True,True,High,Local,Kolkata,"['Delhi', 'Tamil Nadu', 'Karnataka', 'UP']",Ahmedabad,9,Advanced,24x7,Complete,excellent_tech_excellent_exp
388ac47e-a713-486c-b5e4-f69a6acad83a,"Shan, Agate and Buch","Rural Development startup focusing on Data Analytics, IoT, Renewable Tech","Shan, Agate and Buch specializes in Data Analytics, IoT, Renewable Tech combined with innovative software to solve rural development challenges.",Rural Development,['Cybersecurity'],"['Data Analytics', 'IoT', 'Renewable Tech']",['AI'],10,10,6,Average,15,71,24600000,30,Series B,12000000,Mature,['SOC 2'],2,2,7,True,True,Medium,Local,Bhopal,['Telangana'],Noida,3,Comprehensive,24x7,Complete,established_weak_relevance
4597afa8-01db-4d8d-98da-71c8c2b31c7f,Iyengar-Goyal,"Waste Management startup focusing on IoT, Computer Vision, Sensors","An innovative startup leveraging IoT, Computer Vision, Sensors to revolutionize waste management operations.",Waste Management,[],"['IoT', 'Computer Vision', 'Sensors']",[],3,1,24,Average,4,54,7800000,19,Series A,3000000,Growth,"['SOC 2', 'None']",5,15,9,True,True,High,Local,Mumbai,"['Delhi', 'West Bengal', 'Kerala']",Nashik,7,Basic,Community,Complete,excellent_tech_low_exp
bc4901c2-2e4a-40a4-a0d7-09f40822c34f,"Ramaswamy, Dutta and Devi","Education startup focusing on Machine Learning, VR/AR","We provide end-to-end education services powered by Machine Learning, VR/AR and a strong team of experts.",Education,['Environment'],"['Machine Learning', 'VR/AR']",['IoT'],6,0,2,Specialized,14,36,25300000,38,Series B,17000000,Mature,"['CMMI', 'ISO 27001']",4,3,3,True,True,High,Local,Hyderabad,"['Gujarat', 'Kerala']",Pan India,6,Comprehensive,24x7,Incomplete,incomplete_eligibility
d699852f-e5f9-4ef1-992a-9a963de8ba31,Varghese-Sule,"Rural Development startup focusing on Renewable Tech, Data Analytics","We build Renewable Tech, Data Analytics systems for rural development applications, delivering scalable solutions and intelligent integration.",Rural Development,"['Logistics', 'Healthcare']","['Renewable Tech', 'Data Analytics']","['Route Optimization', 'Computer Vision']",10,2,2,Specialized,24,84,47100000,62,Series A,11000000,Early Revenue,"['SOC 2', 'CMMI']",3,1,10,True,True,Medium,National,Nagpur,"['Telangana', 'Delhi', 'Tamil Nadu']",Visakhapatnam,12,Advanced,24x7,Complete,strong_tech_geo_mismatch
49082c73-49a3-427d-86cf-582d32dc9447,Zacharia Group,"Defence startup focusing on Cybersecurity, Drones","We provide end-to-end defence services powered by Cybersecurity, Drones and a strong team of experts.",Defence,['Agriculture'],"['Cybersecurity', 'Drones']",['Satellite Imaging'],14,4,15,Strong,18,84,25400000,33,Series B,11000000,Early Revenue,"['None', 'ISO 27001']",1,10,0,True,True,Low,Local,Patna,"['UP', 'Tamil Nadu', 'Kerala']",Pan India,7,Comprehensive,Community,Incomplete,incomplete_eligibility
31bdbde1-fd72-4e72-b3b5-8972f625fe61,Purohit-Kari,Agriculture startup focusing on Computer Vision,We provide end-to-end agriculture services powered by Computer Vision and a strong team of experts.,Agriculture,[],['Computer Vision'],[],2,2,87,Strong,25,82,20300000,27,Series A,19000000,Mature,['None'],1,14,1,True,True,High,Regional,Bengaluru,"['Delhi', 'UP', 'Maharashtra', 'Kerala']",Pan India,3,Basic,24x7,Complete,early_stage_excellent_prototype
fd866b7d-202f-4301-b733-7c864a262b15,Hora LLC,"Renewable Energy startup focusing on ML, IoT, Smart Grids","An innovative startup leveraging ML, IoT, Smart Grids to revolutionize renewable energy operations.",Renewable Energy,[],"['ML', 'IoT', 'Smart Grids']",[],9,8,97,Specialized,20,81,20400000,59,Series A,13000000,Early Revenue,"['SOC 2', 'CMMI']",4,11,2,True,True,High,Local,Jaipur,"['UP', 'Telangana']",Hyderabad,9,Advanced,8x5,Incomplete,incomplete_eligibility
2aba1675-f0d7-4e27-a670-33b3cd494169,Dua LLC,"Skill Development startup focusing on Machine Learning, Recommendation Systems, VR/AR","Dua LLC specializes in Machine Learning, Recommendation Systems, VR/AR combined with innovative software to solve skill development challenges.",Skill Development,[],"['Machine Learning', 'Recommendation Systems', 'VR/AR']",[],8,4,39,Strong,25,58,22300000,18,Series C,20000000,Prototype,"['CMMI', 'None']",1,2,11,True,True,Low,National,Chennai,"['Karnataka', 'West Bengal', 'Delhi']",Pan India,7,Basic,Community,Incomplete,incomplete_eligibility
2501bf23-da10-45b2-917e-28e9f9bfbf90,"Nagy, Natt and Bhargava","Rural Development startup focusing on Data Analytics, Mobile Tech, IoT","We build Data Analytics, Mobile Tech, IoT systems for rural development applications, delivering scalable solutions and intelligent integration.",Rural Development,['Infrastructure'],"['Data Analytics', 'Mobile Tech', 'IoT']",['Sensors'],1,1,63,Specialized,14,76,39600000,19,Seed,6000000,MVP,['SOC 2'],0,20,15,True,False,Low,Local,Bhopal,"['Kerala', 'UP', 'Gujarat', 'Delhi']",Delhi,3,Basic,24x7,Complete,early_stage_excellent_prototype
8878ebc5-e5bf-4381-b0bb-f4789c11f64f,"Nanda, Vyas and Nori","FinTech startup focusing on NLP, Data Analytics, AI","We build NLP, Data Analytics, AI systems for fintech applications, delivering scalable solutions and intelligent integration.",FinTech,[],"['NLP', 'Data Analytics', 'AI']",[],1,1,6,Specialized,9,31,17300000,67,Series C,1000000,Mature,['None'],0,5,0,True,True,Medium,Regional,Ahmedabad,['Gujarat'],Pan India,4,Comprehensive,Community,Complete,early_stage_excellent_prototype
07d712a8-5231-4197-b6d3-63e2fd067703,Karnik-Andra,"Disaster Management startup focusing on Predictive Analytics, IoT, Satellite Imaging","Karnik-Andra specializes in Predictive Analytics, IoT, Satellite Imaging combined with innovative software to solve disaster management challenges.",Disaster Management,[],"['Predictive Analytics', 'IoT', 'Satellite Imaging']",[],15,13,145,Average,15,69,43300000,32,Bootstrapped,17000000,Prototype,"['None', 'ISO 27001']",2,5,5,True,True,Low,Regional,Noida,"['Gujarat', 'West Bengal']",Surat,8,Basic,Community,Complete,high_exp_weak_tech
7b4e4c0b-d6f9-4834-880a-6c13e373ecdf,Bhardwaj Group,"Infrastructure startup focusing on IoT, Sensors","We build IoT, Sensors systems for infrastructure applications, delivering scalable solutions and intelligent integration.",Infrastructure,[],"['IoT', 'Sensors']",[],1,1,9,Specialized,3,72,46900000,71,Series A,16000000,Mature,"['SOC 2', 'CMMI']",2,4,14,True,False,High,Regional,Bhopal,"['Kerala', 'Maharashtra', 'Delhi', 'Karnataka']",Pan India,6,Comprehensive,24x7,Complete,early_stage_excellent_prototype
03ac1249-2512-4a32-bc30-24d64e7158a6,"Shah, Madan and Banerjee","Skill Development startup focusing on Machine Learning, Recommendation Systems","An innovative startup leveraging Machine Learning, Recommendation Systems to revolutionize skill development operations.",Skill Development,['Water Management'],"['Machine Learning', 'Recommendation Systems']",['IoT'],9,0,128,Specialized,10,64,27700000,32,Bootstrapped,1000000,Early Revenue,"['SOC 2', 'CMMI']",4,1,13,True,True,High,National,Chandigarh,"['UP', 'Gujarat']",Pan India,4,Basic,24x7,Incomplete,incomplete_eligibility
4a34f2db-72b7-4b9e-8738-16988a857506,"Parikh, Naidu and Seshadri","Defence startup focusing on Cybersecurity, Computer Vision, Robotics","We build Cybersecurity, Computer Vision, Robotics systems for defence applications, delivering scalable solutions and intelligent integration.",Defence,[],"['Cybersecurity', 'Computer Vision', 'Robotics']",[],11,9,5,Strong,21,82,5900000,47,Series A,5000000,Growth,['None'],3,1,4,True,True,Low,National,Gurugram,"['Kerala', 'Tamil Nadu', 'Maharashtra']",Nagpur,7,Comprehensive,8x5,Complete,established_weak_relevance
ec8ba342-c8f7-403e-865e-55891a74ea2b,Gole-Bansal,"Governance startup focusing on OCR, Blockchain","We build OCR, Blockchain systems for governance applications, delivering scalable solutions and intelligent integration.",Governance,['Public Safety'],"['OCR', 'Blockchain']",['Predictive Analytics'],10,0,8,Strong,25,34,3600000,24,Seed,17000000,Early Revenue,['None'],5,12,9,True,True,High,Regional,Ahmedabad,"['Maharashtra', 'UP', 'Delhi']",Pan India,9,Advanced,8x5,Complete,strong_sector_weak_scale
2cdb4b37-5ac5-440f-955f-20574e1ba8f0,Karpe and Sons,"Cybersecurity startup focusing on Threat Detection, Blockchain","We provide end-to-end cybersecurity services powered by Threat Detection, Blockchain and a strong team of experts.",Cybersecurity,"['Healthcare', 'Disaster Management']","['Threat Detection', 'Blockchain']","['Computer Vision', 'Satellite Imaging']",13,12,4,Specialized,25,32,37800000,28,Series C,6000000,MVP,"['ISO 27001', 'None']",0,4,10,True,True,Medium,Local,Lucknow,"['Delhi', 'Karnataka', 'UP', 'Kerala']",Delhi,9,Basic,8x5,Complete,established_weak_relevance
4b9d8099-2c23-4fbd-81a5-ad0d51a813b1,"Datta, Ravel and Karnik","Defence startup focusing on AI, Computer Vision, Drones","We build AI, Computer Vision, Drones systems for defence applications, delivering scalable solutions and intelligent integration.",Defence,"['Transportation', 'Waste Management']","['AI', 'Computer Vision', 'Drones']","['Route Optimization', 'Sensors']",10,8,6,Strong,12,56,49300000,50,Series C,17000000,Prototype,['None'],2,1,4,True,True,Low,National,Gurugram,['Kerala'],Pan India,7,Comprehensive,8x5,Complete,multi_sector
130a45e0-7ec3-4d15-8e77-3ad7035deba0,Kari LLC,"Renewable Energy startup focusing on Predictive Analytics, ML, IoT","An innovative startup leveraging Predictive Analytics, ML, IoT to revolutionize renewable energy operations.",Renewable Energy,"['Healthcare', 'Tourism']","['Predictive Analytics', 'ML', 'IoT']","['NLP', 'Recommendation Systems']",5,5,110,Specialized,19,60,31300000,42,Seed,14000000,Mature,"['SOC 2', 'ISO 27001']",2,20,5,True,True,Medium,Regional,New Delhi,"['Karnataka', 'Kerala', 'West Bengal']",Pan India,1,Advanced,24x7,Complete,highly_specialized
cebccdbf-2026-4dfc-b7c7-62909f7614d3,"Mistry, Srinivas and Gupta","Infrastructure startup focusing on IoT, Computer Vision","We provide end-to-end infrastructure services powered by IoT, Computer Vision and a strong team of experts.",Infrastructure,[],"['IoT', 'Computer Vision']",[],6,1,36,Average,16,50,22700000,59,Series B,4000000,Mature,['SOC 2'],1,6,6,True,True,High,National,Guwahati,"['West Bengal', 'Kerala', 'Telangana']",Nagpur,4,Advanced,8x5,Complete,highly_specialized
0d23a070-94ca-46a1-918d-99aaff1d4cbf,Gade-Krishnamurthy,"Disaster Management startup focusing on IoT, Predictive Analytics, Drones","We build IoT, Predictive Analytics, Drones systems for disaster management applications, delivering scalable solutions and intelligent integration.",Disaster Management,[],"['IoT', 'Predictive Analytics', 'Drones']",[],14,14,5,Specialized,17,54,48200000,66,Series C,5000000,Early Revenue,['CMMI'],4,6,4,True,True,Medium,Regional,Kochi,"['Telangana', 'West Bengal']",Pan India,11,Basic,8x5,Complete,established_weak_relevance
9882b860-b257-405e-bdb0-e440b2b98268,Sha-Mammen,Agriculture startup focusing on Computer Vision,An innovative startup leveraging Computer Vision to revolutionize agriculture operations.,Agriculture,[],['Computer Vision'],[],11,10,3,Specialized,25,50,43000000,18,Series C,14000000,Growth,"['SOC 2', 'CMMI']",2,3,5,True,True,Low,Local,Indore,['UP'],Guwahati,3,Comprehensive,Community,Complete,high_exp_weak_tech
b62ac760-b541-4806-8233-86c84701e063,Dave PLC,Disaster Management startup focusing on Predictive Analytics,An innovative startup leveraging Predictive Analytics to revolutionize disaster management operations.,Disaster Management,"['Environment', 'Renewable Energy']",['Predictive Analytics'],"['Satellite Imaging', 'Predictive Analytics']",13,0,34,Average,22,66,8700000,12,Seed,14000000,Prototype,"['None', 'SOC 2']",0,11,2,True,True,Low,Local,Guwahati,"['Kerala', 'Telangana', 'Karnataka']",Pan India,11,Advanced,24x7,Complete,highly_specialized
835ae18e-f2ff-405e-b09c-822a5720e865,"Panchal, Patil and Dua","Agriculture startup focusing on Computer Vision, ML","We provide end-to-end agriculture services powered by Computer Vision, ML and a strong team of experts.",Agriculture,['Skill Development'],"['Computer Vision', 'ML']",['NLP'],6,6,22,Average,11,33,46200000,13,Seed,9000000,Early Revenue,"['CMMI', 'SOC 2']",0,8,14,True,True,High,Local,Jaipur,['Telangana'],Pan India,12,Comprehensive,8x5,Complete,multi_sector
036928e3-85f9-47ba-9248-f5aa733ceaa5,Parmer Ltd,"Water Management startup focusing on Machine Learning, Predictive Analytics","We provide end-to-end water management services powered by Machine Learning, Predictive Analytics and a strong team of experts.",Water Management,['Transportation'],"['Machine Learning', 'Predictive Analytics']",['Route Optimization'],12,10,34,Specialized,17,38,43700000,64,Series A,8000000,Mature,['CMMI'],2,8,2,True,True,Medium,National,Mumbai,"['UP', 'Maharashtra', 'Karnataka']",Pan India,4,Basic,8x5,Complete,multi_sector
13d32b8e-0a7a-4f4a-956d-b665b595a8a9,Barad Inc,FinTech startup focusing on Fraud Detection,"We build Fraud Detection systems for fintech applications, delivering scalable solutions and intelligent integration.",FinTech,[],['Fraud Detection'],[],13,3,52,Strong,22,70,37700000,53,Series B,20000000,Early Revenue,['ISO 27001'],0,4,6,True,True,High,Local,New Delhi,['Maharashtra'],Bengaluru,11,Basic,8x5,Complete,excellent_tech_excellent_exp
d48c9c25-846a-44d4-8839-f5730f512bea,"Narang, Solanki and Wagle","Healthcare startup focusing on NLP, Computer Vision","We provide end-to-end healthcare services powered by NLP, Computer Vision and a strong team of experts.",Healthcare,"['Agriculture', 'Public Safety']","['NLP', 'Computer Vision']","['ML', 'IoT']",12,7,123,Strong,20,30,44200000,17,Bootstrapped,5000000,MVP,"['SOC 2', 'None']",4,6,3,True,True,High,Local,Noida,"['Gujarat', 'Delhi']",New Delhi,11,Comprehensive,24x7,Incomplete,incomplete_eligibility
671bdd34-716d-4d38-a0b4-95b2a4a3efc3,Bansal Inc,"Skill Development startup focusing on Machine Learning, VR/AR, NLP","We build Machine Learning, VR/AR, NLP systems for skill development applications, delivering scalable solutions and intelligent integration.",Skill Development,['Logistics'],"['Machine Learning', 'VR/AR', 'NLP']",['Blockchain'],14,5,51,Strong,15,61,14400000,30,Series A,1000000,Mature,"['ISO 27001', 'None']",5,14,0,True,True,High,National,Mumbai,"['Gujarat', 'Maharashtra', 'Tamil Nadu']",Chennai,8,Advanced,Community,Complete,strong_tech_geo_mismatch
b17fa7bb-08a4-4e59-a85b-af9d33d6bdb2,"Shankar, Chawla and Gour","Disaster Management startup focusing on IoT, Predictive Analytics","An innovative startup leveraging IoT, Predictive Analytics to revolutionize disaster management operations.",Disaster Management,[],"['IoT', 'Predictive Analytics']",[],2,2,5,Average,16,85,23800000,69,Series B,14000000,MVP,['CMMI'],3,0,4,False,False,High,Local,Bhopal,"['Karnataka', 'Kerala', 'West Bengal']",Pan India,3,Comprehensive,8x5,Complete,early_stage_excellent_prototype
99c6e05e-f51d-4edc-94cb-ef17ee85689a,Virk LLC,Transportation startup focusing on Predictive Maintenance,An innovative startup leveraging Predictive Maintenance to revolutionize transportation operations.,Transportation,[],['Predictive Maintenance'],[],8,2,6,Specialized,16,44,20000000,30,Seed,15000000,Mature,"['CMMI', 'SOC 2']",1,15,1,True,True,Medium,Local,Mumbai,"['West Bengal', 'Tamil Nadu', 'Maharashtra']",Gurugram,4,Advanced,24x7,Complete,highly_specialized
edd393cb-2f44-452a-b29a-d21d97c3b5e9,"Mittal, Murty and Gala","Smart City startup focusing on Edge Computing, Data Analytics","We build Edge Computing, Data Analytics systems for smart city applications, delivering scalable solutions and intelligent integration.",Smart City,['Defence'],"['Edge Computing', 'Data Analytics']",['Robotics'],1,1,43,Strong,15,53,18900000,70,Series B,7000000,MVP,"['SOC 2', 'CMMI']",5,15,8,False,False,High,Local,Delhi,"['Delhi', 'UP', 'Kerala']",Gurugram,10,Advanced,8x5,Complete,early_stage_excellent_prototype
4cb89952-8585-4b0a-97f9-4bc7a13eb651,Chanda Group,Waste Management startup focusing on Computer Vision,An innovative startup leveraging Computer Vision to revolutionize waste management operations.,Waste Management,"['Education', 'Public Safety']",['Computer Vision'],"['NLP', 'Biometrics']",8,4,3,Strong,23,45,36400000,28,Seed,20000000,Prototype,"['None', 'CMMI']",3,17,4,True,True,Medium,Regional,Bhubaneswar,"['UP', 'Delhi', 'Kerala']",Pan India,10,Comprehensive,8x5,Complete,strong_tech_geo_mismatch
c6c41f85-97bf-446b-8890-eb611f0c468c,Savant Ltd,"Water Management startup focusing on Sensors, IoT, Predictive Analytics","We build Sensors, IoT, Predictive Analytics systems for water management applications, delivering scalable solutions and intelligent integration.",Water Management,"['Healthcare', 'Transportation']","['Sensors', 'IoT', 'Predictive Analytics']","['Route Optimization', 'Wearables']",5,2,5,Average,19,79,33300000,63,Seed,14000000,Growth,['CMMI'],2,3,8,True,True,Medium,Regional,Noida,"['Tamil Nadu', 'Telangana', 'UP', 'Maharashtra']",Pan India,2,Basic,24x7,Complete,excellent_tech_excellent_exp
